jeppekofod,1407279903695851520,2021-06-22 10:10:49,"b'\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88\xf0\x9f\x87\xaa\xf0\x9f\x87\xba We have to fight for our fundamental values!\xc2\xa0\n\nUseful exchange with Commissioner @VeraJourova, @CBeaune and\xe2\x80\xa6 https://t.co/XXRhW6yRnd'"
jeppekofod,1407269703458906121,2021-06-22 09:30:17,"b'Respekt for grundl\xc3\xa6ggende rettigheder, mangfoldighed og retten til \xc3\xa5bent at v\xc3\xa6re hvem man er, er grundl\xc3\xa6ggende euro\xe2\x80\xa6 https://t.co/vhe8AdoI5j'"
jeppekofod,1407215218862788610,2021-06-22 05:53:47,"b'\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 Stort tillykke til @dbulandshold med kvalifikationen! \n\n\xe2\x9c\x88\xef\xb8\x8f Roligans, der gerne vil rejse for at se kampen p\xc3\xa5\xe2\x80\xa6 https://t.co/q7CK9zU48x'"
jeppekofod,1407082279617368068,2021-06-21 21:05:32,b'Selvom man er til EU r\xc3\xa5dsm\xc3\xb8de i Luxembourg kan man godt gl\xc3\xa6de sig over fantastisk dansk sejr (og tak til Belgien).\xe2\x80\xa6 https://t.co/1F2U5ye6EH'
jeppekofod,1407017799067766788,2021-06-21 16:49:19,"b""RT @SecBlinken: I welcome the UK's and EU's sanctions on Burmese individuals and entities. The international community's unified message is\xe2\x80\xa6"""
jeppekofod,1406991492070129666,2021-06-21 15:04:47,b'Good discussion w/ @Tsihanouskaya today. \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 stands by the Belarusian people.\n\xc2\xa0\nNo impunity for #HumanRights violati\xe2\x80\xa6 https://t.co/m8ZoinMVQP'
jeppekofod,1406921430047023108,2021-06-21 10:26:22,"b'\xf0\x9f\x87\xac\xf0\x9f\x87\xb1 Kalaallit\xc2\xa0inuiattut ullorsiornitsinni pilluaritsi! \n\nGl\xc3\xa6delig nationaldag, Gr\xc3\xb8nland!\n\nDe r\xc3\xb8d-hvide flag er hejst\xe2\x80\xa6 https://t.co/TZPgfFfVGg'"
jeppekofod,1406311652555907076,2021-06-19 18:03:20,"b'K\xc3\xa6mpe tillykke til @AajaCL med \xc3\xa5rets Dialogpris. S\xc3\xa5 fortjent! \xf0\x9f\x87\xac\xf0\x9f\x87\xb1\n\nAltid klar i m\xc3\xa6let, skarp i viddet og ordentlig o\xe2\x80\xa6 https://t.co/zu5qRdhFym'"
jeppekofod,1406215214580781059,2021-06-19 11:40:08,b'RT @BosseStine: What a day \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc\xe2\xad\x90\xef\xb8\x8f \xe2\x81\xa6@vestager\xe2\x81\xa9 \xe2\x81\xa6@JeppeKofod\xe2\x81\xa9 \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc #dkpol \xe2\x81\xa6@EuropaBev\xe2\x81\xa9 https://t.co/jdkPLIbqg8'
jeppekofod,1406213938279325697,2021-06-19 11:35:03,"b'RT @GadMarie: Vi er helt klar til vigtig debat om demokrati og digital ansvarlighed @JeppeKofod, @Kirstenbrosbol @digiNans og @r_stuhr p\xc3\xa5 @\xe2\x80\xa6'"
jeppekofod,1405970176236044296,2021-06-18 19:26:26,b'Congratulations to @antonioguterres on re-appointment as #UNSG\xc2\xa0\xf0\x9f\x87\xba\xf0\x9f\x87\xb3\n\n#Denmark\xc2\xa0\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xc2\xa0looks forward to working together\xc2\xa0on\xe2\x80\xa6 https://t.co/6YmYAb3IXT'
jeppekofod,1405815510982402049,2021-06-18 09:11:51,b'Deeply regret Russia\xe2\x80\x99s decision to withdraw from Open Skies Treaty\n\xc2\xa0\nRussia bears full responsibility for the fate\xe2\x80\xa6 https://t.co/PbnVFPwLQt'
jeppekofod,1405587509078331397,2021-06-17 18:05:51,b'Fantastisk flot kamp \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0drenge. S\xc3\xa5 stolt. Jeg er sgu ligeglad med resultatet \xf0\x9f\x92\xaa\xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0. #ForDanmark #EURO2020'
jeppekofod,1405570620931416065,2021-06-17 16:58:44,b'\xf0\x9f\x9f\xa2\xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\x8c\x8d Godt nyt: 26. juni vender de gr\xc3\xb8nne rejsevejledninger tilbage.\n\nI dag er det 468 dage siden Udenrigsministerie\xe2\x80\xa6 https://t.co/qg36iKEjgM'
jeppekofod,1405498306848038923,2021-06-17 12:11:23,"b'\xf0\x9f\x87\xae\xf0\x9f\x87\xb8Gle\xc3\xb0ilegan \xc3\xbej\xc3\xb3\xc3\xb0h\xc3\xa1t\xc3\xad\xc3\xb0ardag!\n\nHappy national day to our allies, close friends, Nordic brothers &amp; sisters in Iceland\xe2\x80\xa6 https://t.co/KRWSlhwGQT'"
jeppekofod,1405121391586906114,2021-06-16 11:13:40,b'Yesterday the Hungarian parliament adopted a deeply worrying law discriminating against #LGBTQIA persons\n\nToday\xe2\x80\xa6 https://t.co/qF8DL53FTS'
jeppekofod,1405052690888069123,2021-06-16 06:40:40,b'\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0EU-debat bliver alt for ofte en eftertanke. Noget vi klemmer ind 2-3 uger f\xc3\xb8r et EP-valg.\n\nMed Konferencen om E\xe2\x80\xa6 https://t.co/0GCmfg57sc'
